order_id,user_id,shop_id,product_id,variant,quantity,unit_price,voucher_code,order_date
1942,1347,49,145,M-Black,2,104272,NONE,2024-01-09 19:51:00
1943,505,71,201,L-Black,5,263653,SALE20,2024-11-13 08:22:00
1944,593,26,179,M-Black,1,337453,FLASH10,2024-01-30 05:43:00
1945,1800,42,477,M-Red,1,163938,SALE20,2024-01-06 10:35:00
1946,1730,41,217,L-Black,3,488928,SALE20,2024-02-12 06:26:00
1947,1430,11,117,M-Black,3,159348,FLASH10,2024-03-06 16:55:00
1948,1771,45,486,L-Black,1,295051,SALE20,2024-05-24 01:02:00
1949,1497,32,409,L-Red,1,287252,SALE20,2024-07-02 00:54:00
1950,1686,72,343,L-Red,5,194623,NONE,2024-08-26 01:44:00
1951,34,1,167,L-Black,5,441113,NONE,2024-08-03 23:22:00
1952,1887,3,442,L-Black,3,443636,SALE20,2024-11-26 09:54:00
1953,418,51,489,L-Red,3,160182,FLASH10,2024-10-13 04:48:00
1954,1057,47,32,M-Black,3,387222,FLASH10,2024-01-29 13:37:00
1955,1426,83,164,L-Black,1,342801,FLASH10,2024-06-30 13:28:00
1956,1518,53,55,L-Black,1,365781,NONE,2024-03-05 21:32:00
1957,1454,40,175,M-Red,3,343765,SALE20,2024-02-11 06:42:00
1958,757,23,456,L-Red,5,111164,FLASH10,2024-09-30 11:01:00
1959,104,25,77,M-Black,5,378823,SALE20,2024-10-28 12:49:00
1960,1158,5,95,M-Black,4,300325,FLASH10,2024-12-08 22:57:00
1961,51,60,234,M-Red,3,150651,NONE,2024-07-05 00:07:00
1962,600,98,430,M-Red,2,166855,SALE20,2024-01-08 05:41:00
1963,623,44,344,M-Red,3,355968,FLASH10,2024-05-10 03:46:00
1964,305,93,191,M-Black,4,121337,SALE20,2024-04-12 02:52:00
1965,131,97,363,L-Black,3,384516,NONE,2024-04-23 22:29:00
1966,268,23,407,M-Black,4,420152,NONE,2024-07-09 08:45:00
1967,1871,21,487,M-Black,5,297359,FLASH10,2024-08-26 05:31:00
1968,265,87,15,L-Black,1,358606,FLASH10,2024-01-09 15:53:00
1969,1394,28,445,L-Black,5,311973,SALE20,2024-04-29 08:51:00
1970,1131,42,36,L-Red,3,265272,NONE,2024-07-24 03:17:00
1971,745,24,131,M-Red,5,224530,SALE20,2024-02-27 13:03:00
1972,676,97,172,L-Black,4,444050,SALE20,2024-01-01 04:34:00
1973,1977,76,156,L-Red,2,375228,SALE20,2024-07-25 02:03:00
1974,1162,86,280,L-Black,3,351687,FLASH10,2024-04-07 08:26:00
1975,532,84,213,L-Black,4,304520,FLASH10,2024-06-07 19:21:00
1976,1499,36,496,L-Black,2,105166,NONE,2024-12-08 18:06:00
1977,1046,83,104,L-Black,2,224351,NONE,2024-05-24 01:38:00
1978,1091,41,83,M-Red,4,167310,FLASH10,2024-09-01 21:03:00
1979,1335,95,274,M-Red,5,347846,FLASH10,2024-10-18 17:10:00
1980,335,84,425,M-Black,4,300797,FLASH10,2024-03-01 00:23:00
1981,2,25,169,L-Red,2,402959,FLASH10,2024-06-20 08:39:00
1982,964,97,56,M-Black,5,273331,FLASH10,2024-03-01 00:56:00
1983,620,77,490,L-Black,1,425474,NONE,2024-05-30 17:26:00
1984,1406,97,434,M-Black,2,151071,SALE20,2024-06-09 13:39:00
1985,527,62,216,L-Black,4,233883,FLASH10,2024-02-17 03:39:00
1986,1748,66,389,M-Red,4,341658,NONE,2024-06-03 07:15:00
1987,1058,75,386,M-Black,1,461913,NONE,2024-05-16 03:06:00
1988,1478,19,157,M-Black,3,149957,SALE20,2024-04-30 07:50:00
1989,19,31,63,M-Red,3,411676,NONE,2024-08-01 20:42:00
1990,909,49,475,M-Red,3,484297,SALE20,2024-11-14 07:55:00
1991,1827,16,122,L-Red,3,425406,NONE,2024-06-14 05:44:00
1992,1216,76,113,L-Red,4,205792,FLASH10,2024-11-09 00:09:00
1993,132,18,242,M-Black,5,223414,FLASH10,2024-06-08 07:11:00
1994,1777,79,136,L-Black,1,280869,NONE,2024-10-21 05:00:00
1995,1400,58,409,M-Black,1,297626,FLASH10,2024-07-09 12:38:00
1996,1237,17,262,L-Red,4,438044,SALE20,2024-05-15 01:07:00
1997,597,80,240,M-Red,4,340051,NONE,2024-09-02 04:55:00
1998,898,85,315,L-Red,1,217974,SALE20,2024-11-19 11:24:00
1999,486,8,14,L-Red,3,299627,SALE20,2024-09-09 06:21:00
2000,1931,64,291,L-Black,2,233199,NONE,2024-03-09 14:45:00
2001,1384,44,400,M-Red,4,493508,SALE20,2024-07-26 15:58:00
2002,543,9,53,L-Red,4,468917,NONE,2024-11-04 14:15:00
2003,1962,49,214,L-Black,5,425417,SALE20,2024-01-15 03:03:00
2004,591,93,306,M-Red,5,292658,SALE20,2024-01-03 00:19:00
2005,191,65,84,L-Red,1,217920,FLASH10,2024-11-27 20:26:00
2006,1792,81,9,L-Red,4,414381,SALE20,2024-03-17 13:15:00
2007,1429,42,279,M-Red,2,221576,NONE,2024-01-25 07:28:00
2008,1481,81,108,L-Red,4,134284,FLASH10,2024-11-23 21:29:00
2009,1910,35,387,L-Red,1,143582,SALE20,2024-01-26 06:03:00
2010,390,88,58,M-Red,3,103832,FLASH10,2024-06-24 10:11:00
2011,459,2,384,L-Black,5,485255,FLASH10,2024-10-08 04:55:00
2012,1980,27,80,M-Red,3,295154,SALE20,2024-05-20 01:51:00
2013,1085,54,151,L-Black,1,363145,SALE20,2024-09-01 12:08:00
2014,1265,71,490,L-Red,5,432235,NONE,2024-03-06 05:41:00
2015,1421,6,478,M-Red,4,208421,FLASH10,2024-05-31 16:33:00
2016,1478,60,132,M-Red,1,465191,NONE,2024-07-02 12:44:00
2017,46,9,58,M-Black,5,207169,NONE,2024-06-21 04:16:00
2018,551,59,177,M-Black,2,193817,SALE20,2024-10-30 10:26:00
2019,1110,77,383,L-Black,1,192135,SALE20,2024-08-06 12:30:00
2020,1960,74,131,L-Red,3,441958,FLASH10,2024-11-28 20:53:00
2021,1716,64,201,M-Black,4,402647,SALE20,2024-07-29 07:03:00
2022,961,54,205,L-Black,3,338441,FLASH10,2024-08-18 22:39:00
2023,660,24,325,M-Red,2,238089,NONE,2024-01-22 18:56:00
2024,1235,96,63,L-Black,3,407051,SALE20,2024-07-05 09:24:00
2025,1626,91,196,M-Red,2,388784,FLASH10,2024-04-19 07:02:00
2026,841,10,74,M-Black,1,221361,SALE20,2024-02-02 13:36:00
2027,932,4,82,M-Red,5,245376,NONE,2024-08-22 23:07:00
2028,27,65,428,M-Red,3,455740,FLASH10,2024-04-18 07:53:00
2029,1134,100,27,M-Black,3,481829,NONE,2024-03-19 18:27:00
2030,1415,42,316,L-Black,1,141499,SALE20,2024-06-14 19:24:00
2031,1684,68,487,M-Red,3,218827,NONE,2024-06-07 05:25:00
2032,940,67,228,M-Black,4,377189,SALE20,2024-07-23 15:56:00
2033,1194,70,335,L-Red,3,284273,NONE,2024-05-31 18:16:00
2034,1095,74,498,M-Black,5,314583,SALE20,2024-01-02 17:29:00
2035,567,54,151,L-Black,3,304194,NONE,2024-04-30 12:12:00
2036,12,87,396,M-Black,3,257201,FLASH10,2024-05-15 14:22:00
2037,1136,78,337,L-Red,5,405895,FLASH10,2024-05-02 10:46:00
2038,389,97,10,L-Red,1,261571,FLASH10,2024-11-06 09:08:00
2039,598,71,81,L-Black,5,345346,FLASH10,2024-04-13 05:19:00
2040,1165,73,33,L-Red,2,388003,FLASH10,2024-10-08 16:06:00
2041,1705,15,272,M-Black,5,112078,SALE20,2024-10-31 10:37:00
2042,1768,16,108,L-Black,3,337959,SALE20,2024-04-25 19:05:00
2043,644,72,310,M-Black,4,376743,SALE20,2024-03-12 19:21:00
2044,1856,22,483,M-Red,1,356262,SALE20,2024-03-04 00:36:00
2045,1773,29,438,M-Black,4,243450,NONE,2024-08-11 12:41:00
2046,1288,11,428,L-Red,3,222300,SALE20,2024-12-03 19:58:00
2047,170,4,12,M-Red,1,488894,NONE,2024-01-07 21:34:00
2048,1809,45,76,L-Black,1,391461,NONE,2024-12-01 00:41:00
2049,911,60,117,M-Red,4,436157,NONE,2024-04-28 22:51:00
2050,916,63,439,L-Black,4,371981,NONE,2024-03-18 17:30:00
2051,1678,91,324,M-Red,3,142893,SALE20,2024-11-20 20:37:00
2052,157,49,444,L-Red,3,306085,FLASH10,2024-08-21 12:05:00
2053,479,40,478,L-Red,4,144767,NONE,2024-11-30 00:09:00
2054,20,84,344,M-Black,3,197953,FLASH10,2024-04-12 16:48:00
2055,1603,46,214,M-Red,3,431231,FLASH10,2024-03-23 18:35:00
2056,405,56,63,L-Black,2,471533,FLASH10,2024-05-09 04:37:00
2057,1812,12,300,L-Black,1,439699,NONE,2024-10-14 06:45:00
2058,362,58,487,M-Red,1,298402,SALE20,2024-11-15 00:19:00
2059,457,52,428,M-Black,2,229948,SALE20,2024-02-04 03:13:00
2060,354,100,37,M-Red,4,316387,SALE20,2024-07-21 15:02:00
2061,419,36,472,M-Red,1,468121,NONE,2024-08-12 07:57:00
2062,43,89,374,L-Black,2,354975,FLASH10,2024-02-06 06:35:00
2063,1200,40,305,M-Black,4,493837,SALE20,2024-12-12 19:40:00
2064,1334,40,268,L-Red,5,444902,FLASH10,2024-04-06 04:46:00
2065,1215,57,358,L-Red,3,408562,NONE,2024-12-02 13:02:00
2066,548,85,352,L-Red,5,162144,FLASH10,2024-11-06 07:33:00
2067,94,57,195,M-Black,1,327115,FLASH10,2024-11-11 15:05:00
2068,392,19,128,L-Black,2,449873,FLASH10,2024-10-21 15:04:00
2069,91,96,434,L-Red,1,234265,SALE20,2024-12-06 19:02:00
2070,1892,52,377,L-Red,4,108972,NONE,2024-02-17 14:58:00
2071,1817,10,72,M-Black,5,461868,NONE,2024-09-24 09:37:00
2072,964,49,144,M-Red,5,438471,SALE20,2024-03-30 02:27:00
2073,1037,90,191,L-Red,2,324482,FLASH10,2024-11-16 03:56:00
2074,1134,67,469,L-Red,4,108666,FLASH10,2024-02-17 16:43:00
2075,1072,80,256,M-Red,3,102337,FLASH10,2024-01-30 09:28:00
2076,292,88,444,L-Red,2,423170,SALE20,2024-02-18 12:26:00
2077,1172,76,38,M-Red,5,319419,FLASH10,2024-02-22 18:55:00
2078,1720,23,432,L-Black,3,133738,FLASH10,2024-07-10 05:07:00
2079,1579,97,67,L-Black,2,377742,NONE,2024-10-21 15:41:00
2080,528,16,99,L-Black,2,139735,NONE,2024-06-13 04:18:00
2081,404,47,119,M-Black,4,252447,SALE20,2024-07-21 08:08:00
2082,1834,23,447,M-Black,4,353167,NONE,2024-03-09 20:05:00
2083,991,95,337,M-Red,2,114917,FLASH10,2024-02-23 17:47:00
2084,94,67,91,L-Red,2,453751,SALE20,2024-03-05 09:57:00
2085,31,79,44,L-Black,4,206170,NONE,2024-01-20 07:08:00
2086,1094,24,441,M-Black,3,191344,SALE20,2024-05-13 01:19:00
2087,1149,48,89,L-Red,3,457822,FLASH10,2024-10-09 11:43:00
2088,1818,57,385,M-Black,2,419672,SALE20,2024-11-30 11:57:00
2089,1546,28,27,M-Red,1,304957,NONE,2024-04-22 21:33:00
2090,728,90,402,M-Black,5,209551,FLASH10,2024-09-23 08:52:00
2091,833,52,461,L-Red,2,463777,SALE20,2024-12-08 10:36:00
2092,1056,2,82,M-Red,5,200185,SALE20,2024-11-18 08:57:00
2093,587,58,494,M-Red,4,111816,NONE,2024-04-26 01:44:00
2094,1082,69,299,M-Black,1,178901,SALE20,2024-10-25 05:06:00
2095,255,94,155,M-Black,5,409617,SALE20,2024-07-17 15:55:00
2096,668,50,4,M-Red,1,178075,FLASH10,2024-01-30 23:51:00
2097,1055,34,499,M-Black,5,236792,FLASH10,2024-02-07 05:00:00
2098,770,12,33,L-Black,1,254043,SALE20,2024-10-27 23:18:00
2099,362,63,71,M-Red,2,197876,FLASH10,2024-01-14 23:05:00
2100,238,15,259,L-Red,5,419159,SALE20,2024-01-22 05:40:00
2101,360,43,385,M-Black,4,317622,FLASH10,2024-01-05 23:03:00
2102,1825,6,489,L-Red,2,129954,SALE20,2024-04-25 18:29:00
2103,274,88,96,M-Red,5,348519,NONE,2024-05-24 04:59:00
2104,30,45,261,L-Black,3,261972,SALE20,2024-07-15 14:14:00
2105,485,29,342,L-Red,5,216758,NONE,2024-06-29 05:30:00
2106,1908,95,349,L-Black,4,174166,FLASH10,2024-02-01 20:37:00
2107,1058,100,282,M-Red,4,119388,FLASH10,2024-01-05 12:26:00
2108,1613,31,341,M-Black,1,411674,NONE,2024-06-30 08:22:00
2109,1202,30,49,M-Black,5,419568,NONE,2024-09-20 13:59:00
2110,1246,44,105,M-Black,4,295486,NONE,2024-02-05 06:22:00
2111,525,49,362,M-Black,1,441538,NONE,2024-05-10 17:27:00
2112,1558,62,233,M-Black,3,469526,SALE20,2024-09-09 17:39:00
2113,796,3,60,L-Black,5,143634,FLASH10,2024-09-23 02:28:00
2114,727,53,212,L-Red,3,177037,FLASH10,2024-12-10 01:41:00
2115,359,26,81,L-Red,2,109482,NONE,2024-06-13 10:22:00
2116,1314,46,52,M-Red,1,215961,FLASH10,2024-01-09 00:24:00
2117,646,8,84,L-Red,3,149091,NONE,2024-06-04 11:03:00
2118,617,91,31,M-Red,3,131111,FLASH10,2024-05-20 09:08:00
2119,676,58,33,M-Black,1,463289,NONE,2024-08-18 04:36:00
2120,1047,25,54,L-Black,4,245455,NONE,2024-06-16 13:00:00
2121,728,98,83,L-Red,5,233695,SALE20,2024-10-02 13:37:00
2122,1542,100,408,M-Black,3,270262,SALE20,2024-09-25 18:24:00
2123,542,14,146,M-Black,2,260585,SALE20,2024-10-30 08:40:00
2124,1914,91,310,L-Red,5,220014,SALE20,2024-12-07 19:43:00
2125,415,47,38,M-Black,4,423451,SALE20,2024-03-01 09:41:00
2126,1852,39,98,L-Black,3,474957,FLASH10,2024-03-21 01:47:00
2127,1642,43,34,M-Red,2,476245,NONE,2024-01-31 06:05:00
2128,1584,78,332,L-Red,1,351714,FLASH10,2024-08-07 08:21:00
2129,1369,24,109,M-Red,5,308335,NONE,2024-05-29 11:28:00
2130,1325,40,181,M-Black,4,179427,NONE,2024-03-06 17:41:00
2131,1097,84,450,M-Red,5,202039,NONE,2024-02-20 07:30:00
2132,1818,82,295,L-Red,3,285978,SALE20,2024-04-18 23:07:00
2133,576,28,305,L-Red,1,355428,FLASH10,2024-03-11 00:45:00
2134,558,34,450,M-Black,3,128497,FLASH10,2024-07-12 22:30:00
2135,435,92,404,L-Black,2,140947,NONE,2024-12-09 22:38:00
2136,1322,91,166,M-Black,3,497659,SALE20,2024-11-29 23:27:00
2137,1674,69,414,L-Red,3,142577,NONE,2024-01-10 01:58:00
2138,1522,33,305,L-Red,5,320168,NONE,2024-05-22 18:05:00
2139,1244,93,228,L-Red,4,349734,NONE,2024-09-01 09:08:00
2140,1938,22,164,L-Black,4,394027,NONE,2024-02-21 02:09:00
2141,1159,44,291,M-Black,3,169927,SALE20,2024-06-16 12:20:00
2142,1044,96,270,M-Black,2,298865,NONE,2024-10-03 03:32:00
2143,1033,71,372,M-Black,1,141806,NONE,2024-01-09 15:38:00
2144,956,7,247,M-Black,1,464523,FLASH10,2024-05-25 05:10:00
2145,1102,36,187,M-Black,2,327592,FLASH10,2024-11-03 10:34:00
2146,1076,87,162,M-Red,3,403362,NONE,2024-09-12 17:37:00
2147,1852,44,176,L-Black,4,271426,NONE,2024-06-04 22:32:00
2148,490,39,229,M-Black,4,410061,FLASH10,2024-07-20 09:23:00
2149,596,87,304,L-Black,2,482093,FLASH10,2024-02-07 16:17:00
2150,1798,63,350,M-Black,1,146604,NONE,2024-06-27 23:56:00
2151,1261,38,478,M-Red,5,138844,FLASH10,2024-03-07 00:05:00
2152,406,64,49,L-Red,5,412536,FLASH10,2024-08-29 07:20:00
2153,1671,24,36,M-Red,4,223993,FLASH10,2024-12-04 05:12:00
2154,119,23,157,L-Black,3,405017,SALE20,2024-05-13 14:35:00
2155,383,9,148,L-Red,2,145714,FLASH10,2024-10-28 21:54:00
2156,70,90,372,M-Red,5,454185,NONE,2024-09-11 11:12:00
2157,1707,90,42,M-Red,4,194068,SALE20,2024-06-30 08:48:00
2158,932,96,215,M-Black,2,465844,FLASH10,2024-10-19 23:15:00
2159,143,87,411,L-Red,1,417555,NONE,2024-04-07 15:50:00
2160,1552,76,266,M-Black,5,423198,SALE20,2024-09-17 23:39:00
2161,1952,49,268,L-Red,1,423551,SALE20,2024-09-28 08:04:00
2162,1280,81,398,L-Red,3,261284,FLASH10,2024-10-09 10:18:00
2163,1138,66,128,M-Red,3,163549,NONE,2024-12-05 13:24:00
2164,435,78,114,M-Black,3,264462,SALE20,2024-08-23 06:19:00
2165,1524,43,322,L-Black,5,165825,FLASH10,2024-02-03 12:36:00
2166,349,55,401,L-Black,3,353381,FLASH10,2024-05-02 01:40:00
2167,1900,80,443,M-Red,4,280858,SALE20,2024-02-02 16:33:00
2168,1082,11,149,M-Black,1,298290,SALE20,2024-03-26 16:58:00
2169,1853,91,261,M-Black,1,385035,SALE20,2024-08-15 06:23:00
2170,853,12,306,L-Red,5,191921,NONE,2024-02-10 23:51:00
2171,1220,25,334,L-Red,2,116491,FLASH10,2024-02-29 14:33:00
2172,1133,36,91,L-Black,5,101362,SALE20,2024-08-25 15:26:00
2173,377,74,106,L-Black,3,480430,FLASH10,2024-11-30 13:49:00
2174,1958,63,186,M-Black,5,156814,SALE20,2024-09-15 05:29:00
2175,1369,27,63,L-Red,1,176638,NONE,2024-04-08 23:44:00
2176,1793,39,400,L-Black,3,208534,NONE,2024-09-22 23:58:00
2177,1587,98,21,M-Red,5,229212,FLASH10,2024-11-20 01:48:00
2178,187,10,7,L-Black,5,246583,SALE20,2024-05-29 03:18:00
2179,1076,77,189,M-Red,3,406651,NONE,2024-05-20 21:45:00
2180,1400,31,106,M-Black,4,118246,NONE,2024-09-11 08:54:00
2181,337,33,50,M-Red,1,283015,NONE,2024-09-02 14:06:00
2182,125,54,310,L-Black,4,220575,NONE,2024-05-27 08:49:00
2183,1300,70,246,L-Red,4,481649,FLASH10,2024-12-09 03:12:00
2184,627,92,15,M-Red,5,456144,SALE20,2024-02-26 09:19:00
2185,1782,83,474,L-Black,1,400796,FLASH10,2024-10-21 09:00:00
2186,1460,70,212,M-Black,3,151160,NONE,2024-05-15 18:43:00
2187,1291,13,30,M-Black,5,205171,NONE,2024-04-01 21:24:00
2188,1985,78,407,M-Black,3,417485,FLASH10,2024-01-05 11:10:00
2189,1394,1,325,L-Red,3,403009,NONE,2024-04-25 13:14:00
2190,1913,16,389,M-Red,4,153003,SALE20,2024-04-01 13:58:00
2191,1350,91,72,M-Red,1,312071,NONE,2024-01-13 11:22:00
2192,549,89,133,L-Black,2,235278,SALE20,2024-07-19 04:45:00
2193,1794,77,416,L-Red,3,455570,NONE,2024-10-29 09:02:00
2194,1507,98,44,L-Black,2,435499,FLASH10,2024-06-14 13:39:00
2195,1233,56,78,M-Black,1,282554,FLASH10,2024-11-12 19:13:00
2196,1876,33,118,M-Red,2,432722,SALE20,2024-12-07 02:42:00
2197,571,32,83,L-Black,3,413157,FLASH10,2024-03-16 11:09:00
2198,1071,62,306,M-Red,1,168980,SALE20,2024-07-08 14:36:00
2199,1620,87,263,L-Black,4,330534,FLASH10,2024-01-06 04:02:00
2200,547,13,240,L-Red,5,451347,SALE20,2024-07-12 16:45:00
2201,1440,38,395,M-Black,1,309822,NONE,2024-08-01 19:07:00
2202,874,16,391,M-Red,5,419813,FLASH10,2024-01-17 01:31:00
2203,391,62,352,M-Black,3,470854,SALE20,2024-03-07 01:37:00
2204,1423,81,492,L-Red,2,432921,SALE20,2024-06-14 16:00:00
2205,1151,74,201,M-Black,3,375279,NONE,2024-11-17 05:06:00
2206,120,98,354,L-Red,1,134076,NONE,2024-08-02 16:09:00
2207,1634,13,201,L-Red,3,182495,NONE,2024-08-14 21:16:00
2208,1293,7,209,L-Black,4,254368,NONE,2024-11-04 09:52:00
2209,888,55,314,L-Red,2,193075,NONE,2024-10-09 05:18:00
2210,1459,39,428,L-Red,3,434245,SALE20,2024-04-06 11:48:00
2211,669,21,211,M-Red,4,270218,FLASH10,2024-02-03 23:15:00
2212,235,19,292,M-Red,5,158841,SALE20,2024-10-25 13:42:00
2213,1662,90,274,M-Black,4,394706,FLASH10,2024-05-29 07:22:00
2214,1304,33,71,M-Black,4,356315,NONE,2024-01-26 01:06:00
2215,1507,80,152,M-Black,2,429211,FLASH10,2024-05-08 09:20:00
2216,458,99,245,M-Red,5,176974,NONE,2024-02-01 17:58:00
2217,1314,82,62,M-Red,4,427186,FLASH10,2024-10-18 10:02:00
2218,20,33,303,M-Black,4,206797,SALE20,2024-12-04 07:55:00
2219,596,92,430,M-Red,5,117410,FLASH10,2024-01-05 00:11:00
2220,907,84,460,M-Red,5,143086,FLASH10,2024-06-17 08:08:00
2221,1579,32,323,L-Red,2,128577,SALE20,2024-05-11 14:34:00
2222,926,82,59,L-Red,4,112035,NONE,2024-03-08 09:50:00
2223,1747,64,375,M-Black,5,493929,FLASH10,2024-02-10 06:42:00
2224,1226,3,217,L-Red,4,396268,SALE20,2024-08-08 05:18:00
2225,1133,69,381,L-Black,3,443429,SALE20,2024-02-29 15:16:00
2226,1116,66,232,M-Red,2,371125,SALE20,2024-08-09 22:55:00
2227,1487,64,289,M-Black,2,201902,FLASH10,2024-10-30 14:00:00
2228,320,83,468,M-Red,1,496094,SALE20,2024-09-20 17:56:00
2229,294,51,446,L-Red,5,412880,SALE20,2024-05-03 21:51:00
2230,1039,97,319,M-Red,2,375263,NONE,2024-12-04 21:41:00
2231,59,90,258,M-Red,1,491205,FLASH10,2024-10-02 05:25:00
2232,1830,34,177,L-Red,4,389754,FLASH10,2024-01-27 07:26:00
2233,419,97,24,M-Red,1,143093,FLASH10,2024-03-03 21:04:00
2234,189,72,307,M-Red,3,120594,NONE,2024-04-14 12:09:00
2235,271,97,147,L-Red,3,323691,FLASH10,2024-08-26 17:21:00
2236,1227,38,275,M-Black,3,100671,SALE20,2024-07-13 20:24:00
2237,403,17,202,M-Black,4,438962,FLASH10,2024-04-08 05:57:00
2238,1842,71,91,M-Black,5,195784,FLASH10,2024-01-24 19:26:00
2239,1942,81,390,M-Black,3,469332,NONE,2024-11-05 02:19:00
2240,1091,72,460,L-Black,3,151595,FLASH10,2024-07-18 22:23:00
2241,695,66,317,M-Red,3,209252,SALE20,2024-06-19 11:07:00
2242,490,77,55,M-Red,5,302149,FLASH10,2024-03-05 00:12:00
2243,1832,52,385,M-Black,2,298830,NONE,2024-08-27 06:39:00
2244,336,41,325,M-Red,1,210701,SALE20,2024-07-20 08:17:00
2245,1840,60,390,L-Red,3,347813,NONE,2024-08-30 09:57:00
2246,1523,56,195,L-Black,3,126518,NONE,2024-04-05 20:45:00
2247,1199,74,8,M-Red,2,135673,SALE20,2024-03-24 11:09:00
2248,1536,62,399,L-Red,5,319122,SALE20,2024-11-05 10:00:00
2249,1984,22,494,M-Black,5,440610,SALE20,2024-01-24 14:10:00
2250,974,1,252,L-Black,1,290847,SALE20,2024-08-24 04:32:00
2251,1378,15,279,M-Black,3,469493,SALE20,2024-10-11 16:29:00
2252,1195,15,342,M-Red,3,349756,SALE20,2024-03-24 04:27:00
2253,441,78,94,L-Red,2,495170,SALE20,2024-07-03 10:13:00
2254,36,42,101,L-Red,4,336733,SALE20,2024-12-02 06:03:00
2255,1577,13,408,L-Red,5,200689,FLASH10,2024-01-23 18:26:00
2256,1828,30,169,L-Red,2,362348,SALE20,2024-06-05 01:28:00
2257,1294,88,379,M-Red,4,312519,NONE,2024-05-25 02:57:00
2258,1379,89,366,M-Black,3,456286,NONE,2024-04-03 05:15:00
2259,1277,97,408,L-Red,1,484712,SALE20,2024-04-12 22:03:00
2260,930,67,85,M-Black,3,371372,FLASH10,2024-07-16 06:09:00
2261,807,75,354,L-Red,1,302275,FLASH10,2024-10-15 02:20:00
2262,380,51,172,M-Red,1,183395,SALE20,2024-01-03 15:07:00
2263,13,27,338,M-Black,5,214875,SALE20,2024-11-17 05:10:00
2264,1280,53,176,M-Red,4,131077,NONE,2024-03-24 07:19:00
2265,933,26,393,M-Red,4,414336,FLASH10,2024-06-19 04:53:00
2266,1219,89,459,M-Red,2,137512,FLASH10,2024-11-01 09:34:00
2267,752,45,162,M-Red,2,171958,SALE20,2024-08-18 01:42:00
2268,478,64,211,M-Red,4,117753,SALE20,2024-08-28 20:31:00
2269,1909,45,375,M-Red,2,240542,NONE,2024-11-23 00:28:00
2270,1030,38,274,L-Black,5,213952,NONE,2024-09-25 17:37:00
2271,349,96,369,L-Red,4,491187,NONE,2024-11-10 03:07:00
2272,1471,6,302,M-Black,1,242909,NONE,2024-03-24 23:52:00
2273,309,82,182,M-Red,2,162719,SALE20,2024-04-22 00:00:00
2274,699,46,410,L-Red,1,160310,FLASH10,2024-02-17 23:30:00
2275,1221,96,272,L-Black,1,265038,FLASH10,2024-11-02 09:57:00
2276,1644,75,126,M-Red,3,251286,FLASH10,2024-06-10 20:10:00
2277,1135,68,313,L-Red,1,475075,FLASH10,2024-11-10 15:32:00
2278,88,20,374,L-Black,3,305735,NONE,2024-10-23 21:11:00
2279,1518,12,436,M-Red,1,270588,NONE,2024-06-15 18:50:00
2280,1531,34,354,M-Black,4,407642,SALE20,2024-10-20 18:39:00
2281,1945,84,125,L-Black,1,430058,NONE,2024-10-03 06:18:00
2282,1878,22,92,L-Black,2,458907,SALE20,2024-11-16 01:49:00
2283,432,41,322,M-Red,3,425452,SALE20,2024-08-25 21:00:00
2284,1667,64,390,M-Red,1,153423,FLASH10,2024-03-02 10:22:00
2285,273,80,151,L-Red,1,296391,FLASH10,2024-07-05 08:28:00
2286,67,11,453,L-Black,4,489256,SALE20,2024-08-24 00:23:00
2287,383,36,204,L-Red,2,377718,FLASH10,2024-08-23 21:27:00
2288,1728,23,114,L-Red,1,206745,FLASH10,2024-03-29 22:27:00
2289,1740,14,90,L-Red,1,127420,FLASH10,2024-04-24 20:53:00
2290,630,100,450,L-Red,1,110562,NONE,2024-08-05 15:13:00
2291,511,100,47,L-Red,5,250497,NONE,2024-08-09 23:12:00
2292,610,53,289,L-Red,2,499451,FLASH10,2024-08-06 18:55:00
2293,600,62,195,L-Black,4,242600,NONE,2024-08-03 11:45:00
2294,1798,77,19,L-Black,2,434727,FLASH10,2024-11-11 11:22:00
2295,392,75,316,L-Red,2,308574,NONE,2024-08-01 05:45:00
2296,1515,73,31,L-Black,5,404612,FLASH10,2024-12-04 02:24:00
2297,1059,40,335,L-Red,1,486173,FLASH10,2024-07-31 15:26:00
2298,881,78,73,L-Black,4,145569,SALE20,2024-07-25 05:24:00
2299,728,78,381,L-Red,4,174525,FLASH10,2024-10-27 14:24:00
2300,1482,8,136,M-Red,5,455037,FLASH10,2024-07-17 13:42:00
2301,1218,89,290,M-Black,5,247755,NONE,2024-01-02 10:33:00
2302,1958,24,34,L-Red,4,263508,NONE,2024-01-08 20:06:00
2303,511,18,385,M-Black,4,134724,SALE20,2024-03-22 00:48:00
2304,1928,42,84,M-Black,3,447219,SALE20,2024-04-26 20:40:00
2305,884,3,122,L-Black,1,499455,NONE,2024-10-26 18:05:00
2306,1006,25,26,L-Black,1,439984,SALE20,2024-04-02 11:36:00
2307,1571,31,78,L-Red,4,384411,NONE,2024-06-11 04:24:00
2308,1395,69,333,L-Black,1,406573,NONE,2024-04-23 15:57:00
2309,727,38,456,L-Black,2,102344,SALE20,2024-03-07 22:52:00
2310,1939,69,204,M-Red,2,287256,SALE20,2024-01-17 01:05:00
2311,1493,39,41,M-Black,4,326841,SALE20,2024-12-11 05:52:00
2312,1383,96,218,L-Red,4,146076,SALE20,2024-03-24 17:36:00
