id,user_id,total_amount,discount_amount,final_amount,status,created_at
1984,1,38.39,4.36,34.03,PAID,2025-02-03 00:59:57
1985,3,48.03,11.71,36.32,PAID,2025-07-07 22:33:12
1986,42,333.05,10.92,322.13,COMPLETED,2024-04-03 11:48:39
1987,5,343.24,61.28,281.96,PACKING,2024-06-18 13:22:45
1988,46,75.22,2.68,72.54,PACKING,2025-10-12 06:45:25
1989,1,188.19,23.66,164.53,PACKING,2025-04-22 19:48:24
1990,36,281.65,36.57,245.08,COMPLETED,2025-06-10 10:04:27
1991,31,265.87,25.70,240.17,COMPLETED,2024-02-28 18:13:22
1992,5,18.01,1.94,16.07,PAID,2025-02-13 18:59:45
1993,12,329.80,23.27,306.53,SHIPPING,2025-02-28 07:09:11
1994,45,188.27,11.51,176.76,CREATED,2025-01-24 14:24:57
1995,17,73.01,13.01,60.00,PACKING,2025-05-09 06:07:42
1996,15,99.70,7.38,92.32,CREATED,2025-03-26 23:28:37
1997,3,86.60,18.90,67.70,SHIPPING,2025-03-29 11:50:19
1998,50,12.48,0.39,12.09,PAID,2025-04-13 12:24:26
1999,16,136.82,16.12,120.70,PAID,2025-05-09 17:12:38
2000,33,335.99,57.86,278.13,COMPLETED,2024-06-14 17:56:57
