id,order_id,variant_id,quantity,unit_price
4251,309,330,1,57.51
4252,1430,467,4,37.25
4253,1169,562,1,198.35
4254,887,141,3,123.49
4255,57,271,2,29.3
4256,1277,441,2,145.91
4257,1021,186,2,78.62
4258,1123,220,2,237.59
4259,304,174,4,228.53
4260,70,20,5,227.89
4261,387,491,2,142.78
4262,1973,441,2,145.91
4263,1419,465,2,165.34
4264,512,265,4,94.45
4265,199,134,2,45.21
4266,1720,502,3,135.74
4267,1645,496,5,152.06
4268,1916,506,2,37.78
4269,1308,455,5,183.96
4270,1445,67,2,242.6
4271,64,343,5,233.56
4272,883,93,5,63.4
4273,8,391,5,112.06
4274,1478,537,3,227.69
4275,674,315,5,54.59
4276,1222,566,1,81.49
4277,289,181,2,128.17
4278,1642,463,1,242.61
4279,750,243,4,122.7
4280,747,74,1,86.91
4281,1268,10,2,159.19
4282,1500,365,1,61.37
4283,795,460,5,112.26
4284,959,313,4,107.23
4285,1735,160,3,102.98
4286,350,213,1,231.67
4287,816,405,4,199.74
4288,788,114,3,144.78
4289,7,137,5,23.35
4290,248,478,5,243.97
4291,1823,434,3,216.37
4292,860,34,4,31.65
4293,869,293,1,167.26
4294,57,384,3,11.67
4295,372,268,5,230.32
4296,1505,52,2,152.05
4297,176,371,1,207.69
4298,1976,435,3,130.55
4299,511,240,1,87.91
4300,659,464,1,7.05
4301,1029,340,5,151.05
4302,1258,538,2,227.76
4303,639,61,5,197.45
4304,1564,252,5,65.99
4305,1577,307,2,99.14
4306,1077,283,5,180.56
4307,1793,567,3,200.56
4308,63,219,2,111.21
4309,663,375,1,153.81
4310,853,534,5,5.88
4311,540,224,4,154.91
4312,795,83,3,206.15
4313,137,234,4,18.83
4314,1410,222,5,30.3
4315,1672,239,2,125.37
4316,1143,195,1,227.17
4317,1661,22,5,109.39
4318,764,36,1,40.88
4319,447,487,4,186.5
4320,360,498,3,7.05
4321,1333,173,5,214.37
4322,690,201,3,115.79
4323,1003,86,2,139.57
4324,424,27,1,211.23
4325,1965,368,2,236.39
4326,1792,320,2,208
4327,319,12,5,79.33
4328,1562,218,3,68.19
4329,363,423,3,80.89
4330,434,46,3,9.21
4331,967,238,5,71.19
4332,1121,588,2,219.78
4333,1153,63,5,111.6
4334,1247,476,4,124.63
4335,1442,402,1,13.66
4336,1191,278,1,97.19
4337,1182,106,3,45.36
4338,1385,532,4,112.28
4339,1109,308,4,238.69
4340,954,510,5,93.33
4341,1340,322,4,128.54
4342,1611,26,2,215.95
4343,998,49,4,233.39
4344,482,355,3,88.22
4345,381,200,1,223.36
4346,310,420,1,45.9
4347,1412,540,2,116.61
4348,1248,497,5,227.24
4349,636,430,2,210.25
4350,1935,234,5,18.83
4351,812,452,2,154.1
4352,78,159,4,222.76
4353,1639,486,1,102.52
4354,1083,223,2,164.17
4355,1315,389,2,5.36
4356,942,224,2,154.91
4357,1070,266,5,209.12
4358,1041,457,3,229.67
4359,413,348,2,248.93
4360,1197,447,1,9.67
4361,1474,589,4,160.43
4362,1804,42,1,7.08
4363,827,158,2,16.32
4364,1552,213,3,231.67
4365,1914,545,3,31.17
4366,405,304,4,93.2
4367,1519,309,2,201.42
4368,160,531,5,64.24
4369,846,396,5,36.78
4370,263,312,4,197.62
4371,1480,445,5,223.15
4372,1361,571,4,65.96
4373,1046,462,3,37.99
4374,469,475,3,132.88
4375,1955,127,4,246.97
4376,1734,185,3,28.86
4377,1415,65,5,14.71
4378,1493,470,4,74.22
4379,877,484,3,30.33
4380,1898,497,1,227.24
4381,1771,456,4,132.24
4382,695,309,2,201.42
4383,1803,597,3,25.44
4384,552,439,4,171.1
4385,385,599,4,117.25
4386,1236,166,4,173.26
4387,1863,532,5,112.28
4388,519,27,4,211.23
4389,5,397,5,169.75
4390,232,304,4,93.2
4391,1787,298,5,99.81
4392,321,26,5,215.95
4393,1206,291,1,118.79
4394,1966,63,3,111.6
4395,1546,328,4,71.64
4396,1665,221,3,20.79
4397,677,14,4,94.95
4398,641,516,3,39.97
4399,665,253,4,24.19
4400,162,525,2,33.72
4401,1004,42,3,7.08
4402,333,324,2,180.84
4403,304,80,3,246.3
4404,264,591,5,165.89
4405,1334,108,4,166.82
4406,1020,99,2,224.67
4407,474,54,2,147.09
4408,1493,312,1,197.62
4409,158,135,5,160.81
4410,1074,116,2,241.41
4411,362,535,1,124.45
4412,208,98,4,176.81
4413,1370,319,3,189.91
4414,973,289,1,117.41
4415,1132,164,4,233.68
4416,754,368,2,236.39
4417,1617,147,5,195.72
4418,834,401,5,49.76
4419,1889,419,4,79.09
4420,744,149,5,21.72
4421,1835,488,2,213.06
4422,439,175,3,246.25
4423,1625,398,5,18.48
4424,1872,153,5,167.42
4425,1499,290,2,42.8
4426,498,118,1,190.86
4427,1847,550,2,32.45
4428,1228,600,2,64.63
4429,950,250,5,66.45
4430,365,585,4,90.17
4431,512,521,1,110.4
4432,664,207,3,130.56
4433,704,400,4,54.03
4434,584,494,2,196.25
4435,1979,399,1,197.36
4436,1982,435,5,130.55
4437,1086,513,2,15.33
4438,1075,274,5,205.83
4439,1767,234,4,18.83
4440,1062,450,2,16.91
4441,939,574,5,236.61
4442,983,246,2,108.45
4443,698,166,4,173.26
4444,1183,311,1,100.87
4445,1706,496,1,152.06
4446,1832,263,5,114.14
4447,655,156,3,139.02
4448,1963,514,5,200.33
4449,448,411,5,179.94
4450,197,2,4,198.24
4451,997,473,5,18.24
4452,724,107,3,240.06
4453,1866,112,4,81.23
4454,591,533,3,28.56
4455,1135,495,5,107.84
4456,493,185,2,28.86
4457,294,559,4,210.93
4458,1077,591,4,165.89
4459,284,253,1,24.19
4460,113,444,3,124.61
4461,805,139,2,165
4462,1641,534,2,5.88
4463,800,430,5,210.25
4464,1557,597,4,25.44
4465,379,589,5,160.43
4466,871,216,4,40.45
4467,452,344,2,147.77
4468,1762,553,4,141
4469,1933,327,5,242.1
4470,1390,426,2,182.91
4471,1939,591,1,165.89
4472,793,108,2,166.82
4473,20,417,5,105.27
4474,1594,210,1,139.75
4475,1016,199,5,10.35
4476,202,117,4,127.59
4477,723,206,3,175.52
4478,621,522,3,215.65
4479,1324,470,4,74.22
4480,302,382,5,180.56
4481,20,158,4,16.32
4482,1956,384,3,11.67
4483,87,193,5,103.63
4484,798,279,1,200.56
4485,644,131,5,42.26
4486,302,27,4,211.23
4487,285,585,5,90.17
4488,1946,183,3,164.88
4489,732,161,2,8.72
4490,907,178,5,26.02
4491,198,500,3,179.13
4492,1797,38,4,133.35
4493,1693,308,4,238.69
4494,541,206,5,175.52
4495,1047,250,1,66.45
4496,1781,479,4,113.19
4497,549,56,4,33.1
4498,6,437,1,194.26
4499,829,439,4,171.1
4500,454,45,1,125.63
4501,1526,282,1,122.66
4502,1707,488,5,213.06
4503,450,328,3,71.64
4504,1659,567,2,200.56
4505,139,535,4,124.45
4506,908,504,1,52.52
4507,833,560,4,233.09
4508,1969,522,4,215.65
4509,865,470,4,74.22
4510,1811,47,1,43.46
4511,56,406,1,209.08
4512,1054,50,2,21
4513,1722,115,1,226.48
4514,411,531,4,64.24
4515,1298,188,3,133.9
4516,914,556,5,155.56
4517,985,594,1,99.59
4518,733,286,5,112.95
4519,843,554,1,135.66
4520,1981,18,5,46.31
4521,1819,589,5,160.43
4522,846,569,4,61.74
4523,1476,593,4,102.68
4524,1785,541,5,129.94
4525,1551,114,3,144.78
4526,1036,269,4,117.58
4527,932,105,5,213.49
4528,1326,294,2,194.88
4529,203,428,3,165.28
4530,140,418,4,239.74
4531,1102,184,3,187.08
4532,983,299,4,244.63
4533,1874,542,5,121.96
4534,794,575,3,76.66
4535,1960,291,1,118.79
4536,1360,469,5,46.6
4537,854,58,5,117.15
4538,524,220,4,237.59
4539,739,206,1,175.52
4540,610,452,4,154.1
4541,349,329,3,142.08
4542,993,308,5,238.69
4543,877,175,1,246.25
4544,1483,590,5,208.71
4545,1963,237,3,135.53
4546,684,104,3,240.06
4547,716,590,2,208.71
4548,1378,108,1,166.82
4549,944,258,5,139.54
4550,26,407,4,240.64
4551,555,345,3,86.95
4552,653,127,3,246.97
4553,532,346,3,227.91
4554,425,514,5,200.33
4555,1526,440,4,162.74
4556,1658,91,2,47.18
4557,1157,544,2,68.5
4558,272,416,3,221.94
4559,472,200,5,223.36
4560,51,136,1,134.38
4561,968,117,4,127.59
4562,1204,184,1,187.08
4563,1024,466,3,35.22
4564,1685,589,1,160.43
4565,287,6,3,173.19
4566,1139,228,4,217.27
4567,1681,250,1,66.45
4568,1720,319,2,189.91
4569,293,60,4,33.2
4570,867,131,3,42.26
4571,184,296,4,199.63
4572,1684,65,4,14.71
4573,1034,63,5,111.6
4574,1869,436,5,72.85
4575,1056,367,2,64.54
4576,585,413,1,92.52
4577,97,353,5,56.59
4578,1280,185,2,28.86
4579,571,31,4,165.88
4580,1144,393,4,110.24
4581,1126,423,4,80.89
4582,1909,579,4,193.72
4583,239,422,3,92.21
4584,53,442,3,82.44
4585,275,140,2,154.37
4586,716,282,2,122.66
4587,1297,9,4,231.99
4588,1400,411,3,179.94
4589,149,279,1,200.56
4590,1697,214,4,118.77
4591,385,273,3,196.82
4592,130,134,5,45.21
4593,559,47,1,43.46
4594,1951,389,4,5.36
4595,22,206,1,175.52
4596,1575,2,4,198.24
4597,409,90,3,68.48
4598,296,373,2,151.99
4599,652,335,3,223.36
4600,616,168,2,19.75
4601,535,574,5,236.61
4602,162,23,2,235.55
4603,1732,544,4,68.5
4604,688,354,4,185.7
4605,205,376,1,153.13
4606,278,405,4,199.74
4607,82,113,3,138.62
4608,1184,547,4,179.19
4609,1620,363,3,231.78
4610,893,406,3,209.08
4611,1884,6,1,173.19
4612,1861,84,4,78.24
4613,680,313,3,107.23
4614,1116,316,2,60.15
4615,1233,502,3,135.74
4616,1221,538,5,227.76
4617,140,338,2,70.64
4618,1732,85,1,66.88
4619,873,60,2,33.2
4620,1016,588,4,219.78
4621,1883,568,4,197.94
4622,824,182,1,239.29
4623,764,560,2,233.09
4624,1475,73,4,82.6
4625,1035,24,3,89.79
4626,211,222,3,30.3
4627,1147,439,3,171.1
4628,264,164,2,233.68
4629,1857,582,1,201.39
4630,1968,261,4,103.81
4631,202,265,5,94.45
4632,1544,264,1,170.77
4633,1383,171,4,179.82
4634,225,4,3,70.25
4635,1773,522,2,215.65
4636,1604,222,3,30.3
4637,1933,507,2,10.08
4638,393,373,5,151.99
4639,1263,527,3,41.86
4640,421,441,1,145.91
4641,1125,341,2,106.71
4642,1296,275,4,142.78
4643,559,162,5,67.27
4644,1574,242,3,163.04
4645,188,352,4,35.94
4646,1192,407,5,240.64
4647,705,137,5,23.35
4648,468,302,1,248.06
4649,1789,408,3,54.06
4650,254,164,2,233.68
4651,1114,91,1,47.18
4652,685,163,3,13.69
4653,1818,264,4,170.77
4654,1504,183,4,164.88
4655,1911,7,4,192.11
4656,207,19,4,104.09
4657,1120,112,3,81.23
4658,360,260,2,137.01
4659,1336,223,2,164.17
4660,1690,316,4,60.15
4661,1382,198,1,199.58
4662,962,176,4,167.74
4663,879,430,2,210.25
4664,1598,100,1,43.17
4665,1820,583,3,201.79
4666,537,334,4,88.55
4667,827,197,1,55.06
4668,357,369,5,172.68
4669,39,548,3,157.52
4670,216,372,2,163.5
4671,1101,37,2,138.45
4672,240,65,3,14.71
4673,1569,70,1,65.36
4674,298,421,3,44.47
4675,767,332,5,209.27
4676,860,462,3,37.99
4677,728,446,5,106.81
4678,929,208,4,137.8
4679,1487,250,1,66.45
4680,1845,401,2,49.76
4681,226,173,4,214.37
4682,1394,340,2,151.05
4683,1762,16,2,95.78
4684,1068,309,4,201.42
4685,1262,546,4,120.07
4686,513,97,2,174.68
4687,1119,479,3,113.19
4688,482,49,3,233.39
4689,1793,48,1,110.16
4690,1956,13,4,122.66
4691,1709,533,4,28.56
4692,203,189,3,145.41
4693,1598,259,4,63.94
4694,684,250,2,66.45
4695,1064,237,5,135.53
4696,1559,324,2,180.84
4697,220,574,5,236.61
4698,1076,188,2,133.9
4699,1786,379,4,18.29
4700,1949,274,1,205.83
4701,39,494,1,196.25
4702,1723,359,2,243.4
4703,626,353,1,56.59
4704,1298,207,3,130.56
4705,1045,418,1,239.74
4706,1099,68,1,197.36
4707,1038,93,3,63.4
4708,269,218,2,68.19
4709,1408,383,5,196.36
4710,1355,229,4,172.08
4711,211,470,2,74.22
4712,1795,46,3,9.21
4713,20,400,2,54.03
4714,35,67,1,242.6
4715,990,185,3,28.86
4716,1154,274,1,205.83
4717,930,124,1,115.1
4718,650,185,1,28.86
4719,215,59,2,8.03
4720,501,396,5,36.78
4721,629,462,5,37.99
4722,1207,85,2,66.88
4723,828,253,2,24.19
4724,364,4,3,70.25
4725,300,557,5,214.74
4726,564,482,5,128.85
4727,1444,417,3,105.27
4728,1153,275,4,142.78
4729,1041,346,4,227.91
4730,397,164,1,233.68
4731,1613,159,1,222.76
4732,1988,26,1,215.95
4733,1364,438,4,50.07
4734,1350,247,4,206.44
4735,1754,437,4,194.26
4736,1873,104,5,240.06
4737,1012,388,3,56.49
4738,671,481,2,129.33
4739,1991,157,4,85.88
4740,1484,254,4,171.51
4741,1885,510,1,93.33
4742,263,593,3,102.68
4743,140,129,5,212.34
4744,516,509,2,37.72
4745,1548,287,4,210.74
4746,992,368,1,236.39
4747,391,453,3,91.17
4748,755,20,5,227.89
4749,758,122,3,248.73
4750,1498,143,5,213.68
4751,75,69,1,68.48
4752,691,118,3,190.86
4753,1604,63,4,111.6
4754,310,331,5,28.04
4755,824,330,4,57.51
4756,728,248,1,171.77
4757,890,183,2,164.88
4758,1985,442,5,82.44
4759,402,527,1,41.86
4760,1655,519,5,169.02
4761,24,502,3,135.74
4762,904,208,2,137.8
4763,451,373,4,151.99
4764,1050,480,5,188.06
4765,1817,254,1,171.51
4766,314,156,4,139.02
4767,1656,351,2,23.35
4768,1689,182,5,239.29
4769,1632,380,3,189.1
4770,1563,112,1,81.23
4771,1621,540,2,116.61
4772,1224,22,5,109.39
4773,908,152,3,177.46
4774,1143,288,2,31.7
4775,870,407,5,240.64
4776,384,248,5,171.77
4777,1667,187,3,78.09
4778,1342,324,2,180.84
4779,1300,13,3,122.66
4780,313,89,3,174.47
4781,1733,160,1,102.98
4782,1469,50,5,21
4783,1554,147,1,195.72
4784,1066,108,4,166.82
4785,166,408,1,54.06
4786,900,148,2,189.09
4787,877,481,5,129.33
4788,444,550,1,32.45
4789,129,407,1,240.64
4790,514,348,3,248.93
4791,71,410,3,238.4
4792,1534,44,1,54.1
4793,40,252,1,65.99
4794,181,102,4,131.19
4795,1465,46,4,9.21
4796,873,591,2,165.89
4797,1446,68,4,197.36
4798,198,539,2,135.83
4799,1895,128,2,104.71
4800,547,268,2,230.32
4801,1861,345,1,86.95
4802,948,154,2,59.41
4803,712,398,4,18.48
4804,242,260,5,137.01
4805,327,491,5,142.78
4806,521,282,5,122.66
4807,1577,455,5,183.96
4808,1219,594,1,99.59
4809,1720,161,2,8.72
4810,1785,380,2,189.1
4811,1000,324,4,180.84
4812,1880,546,1,120.07
4813,692,414,3,26.9
4814,906,194,1,12.12
4815,681,131,3,42.26
4816,10,91,3,47.18
4817,1891,315,4,54.59
4818,160,105,2,213.49
4819,498,472,2,115.1
4820,478,317,1,136.16
4821,1665,391,1,112.06
4822,898,56,4,33.1
4823,1470,317,2,136.16
4824,513,320,4,208
4825,490,86,2,139.57
4826,507,90,3,68.48
4827,6,145,1,22.77
4828,330,24,1,89.79
4829,1807,116,1,241.41
4830,1863,586,5,148.25
4831,1764,108,3,166.82
4832,1183,65,1,14.71
4833,1580,256,4,104.26
4834,503,65,1,14.71
4835,598,18,4,46.31
4836,285,520,2,18.28
4837,1425,341,4,106.71
4838,1413,109,5,240.15
4839,234,256,4,104.26
4840,439,215,1,100.17
4841,1540,104,2,240.06
4842,414,261,2,103.81
4843,483,215,4,100.17
4844,149,442,5,82.44
4845,1229,541,2,129.94
4846,172,115,3,226.48
4847,1774,101,2,172
4848,1168,532,1,112.28
4849,62,128,5,104.71
4850,1343,382,4,180.56
4851,650,440,4,162.74
4852,1056,362,5,232.13
4853,1886,337,4,248.3
4854,1074,31,1,165.88
4855,1468,227,3,202.25
4856,1657,259,4,63.94
4857,1506,188,2,133.9
4858,1788,101,3,172
4859,192,266,1,209.12
4860,437,274,1,205.83
4861,993,575,4,76.66
4862,1472,510,4,93.33
4863,299,36,5,40.88
4864,123,321,3,32.57
4865,1450,402,1,13.66
4866,1459,75,5,58.94
4867,1796,359,1,243.4
4868,335,332,2,209.27
4869,834,519,3,169.02
4870,605,517,2,105.79
4871,1622,440,5,162.74
4872,1335,407,1,240.64
4873,1990,265,4,94.45
4874,218,105,5,213.49
4875,290,268,3,230.32
4876,166,400,3,54.03
4877,1011,299,5,244.63
4878,893,357,2,247.37
4879,1202,267,2,77.35
4880,982,459,3,150.38
4881,390,241,3,136.02
4882,955,596,1,181.75
4883,1685,53,4,88.37
4884,1001,85,1,66.88
4885,1748,288,3,31.7
4886,948,432,4,52.86
4887,708,549,5,163.42
4888,923,569,1,61.74
4889,540,423,3,80.89
4890,1717,110,2,158.74
4891,567,248,3,171.77
4892,243,409,5,19.08
4893,1403,142,4,68.4
4894,1530,281,2,224.13
4895,174,85,4,66.88
4896,109,498,4,7.05
4897,1261,105,2,213.49
4898,655,452,4,154.1
4899,417,544,3,68.5
4900,809,457,3,229.67
4901,501,67,2,242.6
4902,1294,89,5,174.47
4903,1745,91,5,47.18
4904,339,502,4,135.74
4905,1551,278,1,97.19
4906,541,9,1,231.99
4907,1265,399,4,197.36
4908,730,464,2,7.05
4909,1597,40,1,80.06
4910,1228,389,4,5.36
4911,734,290,4,42.8
4912,1957,237,3,135.53
4913,1425,131,2,42.26
4914,165,224,4,154.91
4915,472,481,3,129.33
4916,1052,2,3,198.24
4917,1318,440,2,162.74
4918,459,528,4,21.45
4919,1837,562,2,198.35
4920,387,309,4,201.42
4921,24,494,1,196.25
4922,953,481,4,129.33
4923,1441,592,4,243.21
4924,742,100,5,43.17
4925,518,380,5,189.1
4926,1707,305,3,196.24
4927,220,467,5,37.25
4928,1011,275,1,142.78
4929,999,6,3,173.19
4930,937,261,4,103.81
4931,820,200,1,223.36
4932,704,95,3,16.81
4933,1702,145,1,22.77
4934,747,547,2,179.19
4935,941,298,3,99.81
4936,1629,195,5,227.17
4937,1678,25,2,151.96
4938,39,355,5,88.22
4939,356,438,5,50.07
4940,431,271,4,29.3
4941,1631,72,2,100.67
4942,1511,199,1,10.35
4943,107,93,3,63.4
4944,955,543,1,20.48
4945,272,568,1,197.94
4946,177,78,5,119.86
4947,70,244,2,60.13
4948,1871,542,4,121.96
4949,351,587,3,157.08
4950,1596,510,4,93.33
4951,995,344,5,147.77
4952,187,421,3,44.47
4953,723,179,4,81.74
4954,837,274,2,205.83
4955,1322,122,4,248.73
4956,740,488,2,213.06
4957,216,298,4,99.81
4958,723,83,1,206.15
4959,445,304,4,93.2
4960,1855,204,4,23.72
4961,1043,300,4,239.04
4962,344,260,5,137.01
4963,94,212,4,103.52
4964,725,534,4,5.88
4965,1090,211,5,185.35
4966,679,245,3,172.77
4967,1201,339,4,9.27
4968,376,401,2,49.76
4969,936,599,1,117.25
4970,723,16,5,95.78
4971,1201,53,1,88.37
4972,1773,17,4,80.59
4973,1565,450,1,16.91
4974,913,414,4,26.9
4975,1752,143,2,213.68
4976,377,508,5,174.79
4977,160,406,2,209.08
4978,342,342,2,145.58
4979,912,161,4,8.72
4980,401,187,5,78.09
4981,595,508,4,174.79
4982,1775,143,4,213.68
4983,791,253,4,24.19
4984,929,135,4,160.81
4985,1457,180,3,214.69
4986,571,94,3,179.65
4987,1171,484,5,30.33
4988,262,205,2,91.2
4989,318,264,1,170.77
4990,1392,48,5,110.16
4991,590,407,4,240.64
4992,136,106,3,45.36
4993,1801,332,5,209.27
4994,1519,188,2,133.9
4995,529,71,1,27.17
4996,165,211,4,185.35
4997,1201,435,4,130.55
4998,172,314,1,232.23
4999,695,233,4,215.96
5000,734,582,1,201.39
5001,1149,194,1,12.12
5002,1924,192,2,177.21
5003,589,465,3,165.34
5004,540,266,1,209.12
5005,605,583,5,201.79
5006,51,183,1,164.88
5007,256,17,1,80.59
5008,716,32,4,177.14
5009,544,347,3,149.45
5010,1973,120,1,196.86
5011,885,254,3,171.51
5012,58,177,3,185.47
5013,1083,126,1,87.32
5014,263,597,2,25.44
5015,916,112,5,81.23
5016,516,194,2,12.12
5017,1623,154,1,59.41
5018,1741,57,2,143.66
5019,1883,206,4,175.52
5020,980,415,5,153.21
5021,178,367,2,64.54
5022,193,46,4,9.21
5023,1757,414,5,26.9
5024,1757,209,4,115.87
5025,182,328,5,71.64
5026,943,507,4,10.08
5027,528,16,1,95.78
5028,1175,442,2,82.44
5029,399,27,3,211.23
5030,316,400,2,54.03
5031,1826,432,4,52.86
5032,428,507,1,10.08
5033,975,371,3,207.69
5034,405,26,1,215.95
5035,1488,236,1,41.34
5036,482,139,2,165
5037,1070,527,5,41.86
5038,222,357,3,247.37
5039,971,133,2,22.09
5040,985,521,5,110.4
5041,1699,246,4,108.45
5042,268,162,2,67.27
5043,1856,134,1,45.21
5044,75,243,5,122.7
5045,154,374,2,45.52
5046,1984,245,1,172.77
5047,1798,148,2,189.09
5048,1418,486,5,102.52
5049,468,436,5,72.85
5050,1815,69,1,68.48
5051,1003,160,4,102.98
5052,1128,530,1,136.98
5053,724,542,1,121.96
5054,1035,54,2,147.09
5055,984,148,3,189.09
5056,1102,235,4,61
5057,159,553,4,141
5058,1037,142,4,68.4
5059,1730,200,1,223.36
5060,1738,235,5,61
5061,1902,243,4,122.7
5062,1373,480,3,188.06
5063,1934,7,1,192.11
5064,275,196,1,203.87
5065,1428,515,3,86.3
5066,310,332,3,209.27
5067,1741,25,1,151.96
5068,600,270,3,233.71
5069,954,130,4,228.6
5070,291,520,3,18.28
5071,400,165,3,51.58
5072,860,205,2,91.2
5073,1225,283,3,180.56
5074,1589,235,5,61
5075,56,339,5,9.27
5076,1310,330,3,57.51
5077,1534,486,3,102.52
5078,49,590,3,208.71
5079,966,540,1,116.61
5080,1423,243,4,122.7
5081,466,450,4,16.91
5082,1638,367,5,64.54
5083,1150,194,3,12.12
5084,711,148,5,189.09
5085,726,219,3,111.21
5086,733,595,3,114.2
5087,657,481,1,129.33
5088,956,431,4,93.14
5089,1375,227,2,202.25
5090,1443,433,1,39.51
5091,1903,213,3,231.67
5092,682,336,4,147.91
5093,988,278,1,97.19
5094,1858,599,5,117.25
5095,1012,89,3,174.47
5096,911,188,2,133.9
5097,333,280,3,88.67
5098,867,88,3,10.98
5099,746,106,5,45.36
5100,1380,405,3,199.74
5101,1242,167,3,85.8
5102,98,585,1,90.17
5103,1448,361,5,53.09
5104,625,319,5,189.91
5105,841,114,3,144.78
5106,1167,487,1,186.5
5107,574,437,2,194.26
5108,495,492,1,174.3
5109,1524,10,1,159.19
5110,472,192,2,177.21
5111,1578,18,5,46.31
5112,178,133,3,22.09
5113,1652,245,2,172.77
5114,1799,374,5,45.52
5115,182,583,5,201.79
5116,663,19,5,104.09
5117,1468,545,5,31.17
5118,528,362,3,232.13
5119,614,488,5,213.06
5120,1200,79,2,23.89
5121,637,496,1,152.06
5122,1738,136,2,134.38
5123,178,526,4,237.96
5124,1129,255,3,91.33
5125,630,443,4,214.05
5126,1803,448,1,69.31
5127,1890,240,4,87.91
5128,1552,41,5,187.24
5129,1053,199,2,10.35
5130,1267,522,4,215.65
5131,830,509,4,37.72
5132,1030,113,3,138.62
5133,586,402,4,13.66
5134,1222,523,5,195.84
5135,199,376,3,153.13
5136,1468,483,4,154.7
5137,1028,85,1,66.88
5138,223,508,4,174.79
5139,782,248,2,171.77
5140,248,478,2,243.97
5141,1110,573,3,140.64
5142,91,1,3,33.89
5143,909,211,1,185.35
5144,1987,186,4,78.62
5145,475,462,4,37.99
5146,115,121,4,163.68
5147,1167,370,2,94.05
5148,234,121,1,163.68
5149,1980,85,5,66.88
5150,1174,43,4,47.02
5151,859,316,4,60.15
5152,687,283,2,180.56
5153,1438,380,1,189.1
5154,1842,102,4,131.19
5155,1739,511,1,98.99
5156,981,250,1,66.45
5157,688,597,2,25.44
5158,748,89,5,174.47
5159,996,33,3,81.44
5160,1919,244,5,60.13
5161,464,313,1,107.23
5162,1846,72,3,100.67
5163,893,487,2,186.5
5164,1733,502,4,135.74
5165,781,184,1,187.08
5166,963,68,2,197.36
5167,1264,362,1,232.13
5168,1873,452,4,154.1
5169,1414,509,2,37.72
5170,285,144,4,232.36
5171,1396,461,2,113.26
5172,1867,596,4,181.75
5173,1283,546,5,120.07
5174,1103,402,1,13.66
5175,659,203,2,7.03
5176,1407,225,3,89.94
5177,1867,487,3,186.5
5178,882,537,3,227.69
5179,648,440,3,162.74
5180,1418,483,4,154.7
5181,937,435,4,130.55
5182,377,207,2,130.56
5183,1996,218,3,68.19
5184,842,213,4,231.67
5185,1643,572,5,126.63
5186,640,13,4,122.66
5187,944,232,1,160.25
5188,1314,519,5,169.02
5189,1050,457,3,229.67
5190,438,188,5,133.9
5191,1830,357,4,247.37
5192,1500,428,3,165.28
5193,1268,286,4,112.95
5194,1529,425,3,172.85
5195,1302,136,1,134.38
5196,1438,137,4,23.35
5197,489,356,2,113.34
5198,800,287,2,210.74
5199,1494,230,1,30.93
5200,1008,89,5,174.47
5201,808,477,3,49.2
5202,497,437,4,194.26
5203,114,373,3,151.99
5204,362,511,3,98.99
5205,1780,223,3,164.17
5206,89,477,4,49.2
5207,542,208,4,137.8
5208,329,342,3,145.58
5209,1560,191,3,37.97
5210,4,421,4,44.47
5211,1854,390,5,126.99
5212,1703,447,4,9.67
5213,1883,460,4,112.26
5214,827,56,2,33.1
5215,655,266,5,209.12
5216,662,365,1,61.37
5217,1125,232,1,160.25
5218,1299,16,5,95.78
5219,289,560,1,233.09
5220,1496,415,3,153.21
5221,1453,581,1,122.34
5222,1151,136,4,134.38
5223,1002,579,1,193.72
5224,1632,251,2,23.96
5225,1339,551,5,154.7
5226,1333,463,2,242.61
5227,1093,220,5,237.59
5228,642,196,3,203.87
5229,199,517,3,105.79
5230,1321,54,5,147.09
5231,1126,309,4,201.42
5232,80,434,5,216.37
5233,171,398,4,18.48
5234,1791,50,3,21
5235,878,157,1,85.88
5236,1107,337,1,248.3
5237,1986,192,2,177.21
5238,515,366,2,236.73
5239,258,598,1,180.11
5240,1822,538,4,227.76
5241,1074,384,1,11.67
5242,1360,516,1,39.97
5243,216,284,2,165.87
5244,1128,526,5,237.96
5245,1843,101,5,172
5246,1297,567,5,200.56
5247,897,113,4,138.62
5248,86,550,1,32.45
5249,770,376,5,153.13
5250,555,107,2,240.06
5251,1991,415,5,153.21
5252,806,393,5,110.24
5253,398,515,3,86.3
5254,125,309,1,201.42
5255,548,70,5,65.36
5256,394,293,5,167.26
5257,1526,325,4,138.52
5258,1482,303,1,176.14
5259,1831,151,1,222.77
5260,310,545,4,31.17
5261,949,207,2,130.56
5262,49,334,1,88.55
5263,1516,448,4,69.31
5264,1409,206,5,175.52
5265,117,95,1,16.81
5266,1799,414,3,26.9
5267,142,99,2,224.67
5268,1023,562,4,198.35
5269,75,517,1,105.79
5270,328,228,1,217.27
5271,981,165,2,51.58
5272,328,367,5,64.54
5273,1953,517,2,105.79
5274,1053,104,2,240.06
5275,1371,100,5,43.17
5276,28,562,5,198.35
5277,977,227,3,202.25
5278,370,547,1,179.19
5279,558,563,3,217.58
5280,1294,172,2,48.51
5281,1036,222,1,30.3
5282,327,451,2,92.33
5283,316,190,1,228.66
5284,535,344,2,147.77
